Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance_(%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access,Parent_Education,Family_Income,Stress_Level_(1-10)
S4859,Omar,Anderson,student3859@univ.edu,Female,25,Engineering,52.77,71.04,65.47,68.91,94.12,39.8,87.44,74.693,C,13.1,Yes,No,None,High,9
S4860,Sara,Williams,student3860@univ.edu,Male,19,Business,52.53,53.85,58.85,78.32,89.3,76.5,65.66,66.3595,C,25.1,Yes,No,Master's,Low,9
S4861,Fatima,Smith,student3861@univ.edu,Female,20,Data Science,94.16,79.79,94.92,53.95,91.04,31.3,96.29,85.372,A,15.6,No,No,Bachelor's,Low,2
S4862,Fatima,Miller,student3862@univ.edu,Male,22,Mathematics,92.06,87.84,42.52,98.58,78.07,73.0,72.27,69.788,C,26.6,Yes,No,None,Medium,5
S4863,Emma,Taylor,student3863@univ.edu,Male,24,CS,67.29,59.16,54.07,96.82,63.24,51.7,91.98,68.5625,C,16.0,No,No,Master's,High,2
S4864,Fatima,Jones,student3864@univ.edu,Female,23,Engineering,80.9,78.72,88.51,96.72,82.16,46.1,81.41,85.766,A,33.2,Yes,Yes,PhD,Medium,6
S4865,Fatima,Ahmed,student3865@univ.edu,Female,23,Mathematics,74.48,48.82,90.04,93.96,71.98,5.7,98.87,80.9995,B,9.1,Yes,Yes,Master's,Low,4
S4866,Maria,Khan,student3866@univ.edu,Female,24,Business,98.36,60.52,46.69,83.02,50.27,96.5,87.14,61.51,D,7.1,No,No,None,High,8
S4867,David,Miller,student3867@univ.edu,Female,23,Engineering,97.5,94.55,98.43,61.06,73.84,83.7,86.39,86.554,A,28.4,No,Yes,Bachelor's,Medium,10
S4868,Hassan,Miller,student3868@univ.edu,Male,25,Engineering,99.19,94.68,81.6,52.47,82.56,79.3,63.24,77.2365,B,17.0,No,No,None,Medium,4
S4869,Sara,Miller,student3869@univ.edu,Female,24,Physics,93.32,74.52,56.36,54.97,50.69,30.5,75.24,61.765,D,19.0,No,Yes,None,Medium,6
S4870,Hassan,Brown,student3870@univ.edu,Female,22,Business,95.48,82.14,67.36,66.2,81.07,29.0,64.51,71.771,C,33.0,No,No,Master's,Medium,1
S4871,John,Johnson,student3871@univ.edu,Female,24,Physics,60.86,91.24,57.83,75.19,82.63,57.3,50.96,69.8055,C,22.7,No,Yes,None,Medium,4
S4872,Liam,Brown,student3872@univ.edu,Female,24,Business,91.55,97.51,49.0,99.66,57.91,84.6,85.53,73.117,C,24.8,Yes,Yes,High School,Medium,4
S4873,David,Johnson,student3873@univ.edu,Female,20,Business,85.44,69.39,57.47,71.77,71.55,93.5,61.79,64.759,D,5.6,Yes,No,PhD,Low,6
S4874,Hassan,Anderson,student3874@univ.edu,Male,20,Physics,98.14,73.69,74.81,76.23,98.22,26.9,69.87,77.5695,B,25.1,Yes,Yes,Bachelor's,High,8
S4875,Ahmed,Jones,student3875@univ.edu,Female,18,Mathematics,78.56,64.94,89.56,84.76,94.21,60.7,64.23,80.814,B,16.7,No,No,PhD,High,4
S4876,Ahmed,Brown,student3876@univ.edu,Male,22,Mathematics,54.26,44.32,61.81,59.04,70.54,72.4,59.98,58.9315,D,18.8,Yes,No,Master's,Low,4
S4877,Hassan,Ahmed,student3877@univ.edu,Female,22,Mathematics,79.87,65.37,60.87,96.64,67.49,22.6,53.36,67.002,C,29.2,No,Yes,Master's,High,3
S4878,Hassan,Johnson,student3878@univ.edu,Female,20,Data Science,84.33,87.44,68.08,76.45,56.2,40.7,66.89,71.247,C,20.7,Yes,Yes,High School,Medium,8
S4879,Fatima,Brown,student3879@univ.edu,Female,21,Engineering,61.02,88.29,78.67,63.81,51.76,18.7,54.09,70.6415,C,34.6,No,Yes,Master's,High,6
S4880,John,Davis,student3880@univ.edu,Male,21,Mathematics,69.71,93.54,85.1,96.76,64.87,69.9,77.02,84.2905,B,28.9,Yes,No,Master's,Low,4
S4881,Omar,Brown,student3881@univ.edu,Female,18,Data Science,79.93,43.09,59.61,81.27,97.01,86.4,50.98,63.8705,D,26.9,Yes,Yes,Master's,Low,5
S4882,Sophia,Jones,student3882@univ.edu,Male,25,Engineering,68.71,71.63,75.18,74.18,97.93,87.8,97.0,81.0055,B,22.7,No,Yes,PhD,Medium,2
S4883,David,Jones,student3883@univ.edu,Male,21,Mathematics,68.75,46.45,63.36,79.01,90.63,67.0,98.32,71.66,C,17.4,No,Yes,High School,Medium,9
S4884,David,Johnson,student3884@univ.edu,Female,21,Business,56.65,52.04,82.98,87.42,67.54,34.7,65.23,72.4795,C,6.6,No,Yes,None,High,8
S4885,Hassan,Johnson,student3885@univ.edu,Male,21,CS,97.04,94.01,49.88,57.73,57.18,66.1,63.01,62.948,D,5.6,No,Yes,Bachelor's,Medium,2
S4886,Lucas,Anderson,student3886@univ.edu,Female,25,Mathematics,87.52,69.81,55.42,93.24,79.78,86.4,55.22,67.595,C,6.4,Yes,Yes,High School,High,8
S4887,Sara,Jones,student3887@univ.edu,Female,19,CS,50.06,85.51,65.56,97.98,82.33,62.6,95.25,81.382,B,33.8,No,No,PhD,High,6
S4888,Emma,Jones,student3888@univ.edu,Male,18,Mathematics,88.28,43.86,93.36,78.35,71.23,41.3,79.34,75.786,B,14.7,No,Yes,None,Medium,1
S4889,Sara,Ahmed,student3889@univ.edu,Female,20,Business,86.99,65.01,74.4,84.11,84.58,92.0,80.51,76.422,B,26.0,No,No,None,High,10
S4890,Sophia,Williams,student3890@univ.edu,Female,21,CS,50.49,80.45,97.92,92.99,87.33,83.5,94.79,91.6285,A,22.8,Yes,No,Bachelor's,High,4
S4891,Ahmed,Miller,student3891@univ.edu,Male,23,Data Science,68.48,48.0,46.2,68.74,89.15,88.2,95.54,63.7845,D,22.2,No,Yes,None,High,5
S4892,Hassan,Wilson,student3892@univ.edu,Male,24,Business,80.34,59.55,67.61,99.64,75.11,90.3,91.42,75.499,B,22.4,No,No,High School,High,2
S4893,Ahmed,Brown,student3893@univ.edu,Male,19,CS,72.64,43.87,65.14,84.03,89.58,39.4,88.67,70.915,C,14.1,Yes,Yes,None,Low,10
S4894,Ahmed,Smith,student3894@univ.edu,Male,25,CS,88.9,79.08,76.01,71.2,51.27,86.0,93.86,74.869,C,31.6,No,No,PhD,Low,5
S4895,Lucas,Anderson,student3895@univ.edu,Male,25,Physics,71.27,98.25,88.72,83.87,84.02,57.0,93.8,89.9555,A,32.6,No,Yes,None,Low,1
S4896,Ahmed,Miller,student3896@univ.edu,Male,25,Physics,57.69,89.62,90.49,76.08,61.78,3.8,68.43,80.539,B,24.3,No,No,PhD,High,2
S4897,Sophia,Wilson,student3897@univ.edu,Female,21,Business,98.82,98.48,80.21,55.58,63.53,63.6,98.67,80.4365,B,30.9,Yes,Yes,None,Medium,1
S4898,Ali,Williams,student3898@univ.edu,Male,24,Business,62.1,90.74,78.49,89.79,54.57,47.1,85.46,80.0925,B,6.8,No,Yes,Bachelor's,Low,2
S4899,John,Smith,student3899@univ.edu,Male,24,Business,85.88,91.31,96.94,78.22,59.62,27.5,68.51,83.1435,B,8.0,No,Yes,High School,High,2
S4900,Zainab,Johnson,student3900@univ.edu,Female,19,Engineering,57.16,74.63,63.02,89.79,99.6,97.0,72.1,76.2065,B,21.8,Yes,No,PhD,Low,7
S4901,Emma,Jones,student3901@univ.edu,Female,18,Data Science,66.45,71.1,89.97,57.75,70.77,5.5,84.36,77.6415,B,30.4,Yes,Yes,None,Low,7
S4902,Hassan,Davis,student3902@univ.edu,Male,25,Mathematics,72.1,64.38,95.29,76.92,96.39,94.6,68.05,82.4315,B,14.5,Yes,No,Master's,Low,7
S4903,Sophia,Anderson,student3903@univ.edu,Male,23,Physics,59.61,89.09,69.49,88.33,58.14,15.9,91.33,77.8095,B,21.4,Yes,Yes,Master's,Low,2
S4904,Fatima,Taylor,student3904@univ.edu,Female,23,CS,72.5,50.92,83.75,99.42,60.2,37.7,57.4,72.0495,C,5.3,No,Yes,High School,High,3
S4905,Ali,Khan,student3905@univ.edu,Male,23,Physics,57.86,43.37,62.62,94.22,77.89,41.7,95.38,70.7145,C,34.6,No,No,PhD,Low,2
S4906,Emma,Jones,student3906@univ.edu,Male,25,Mathematics,77.95,96.87,49.53,93.22,67.48,73.1,65.06,70.5735,C,28.0,Yes,Yes,Bachelor's,High,5
S4907,Sophia,Davis,student3907@univ.edu,Female,21,Business,83.19,40.23,75.19,62.37,82.2,21.6,57.64,64.694,D,15.8,Yes,No,Bachelor's,Medium,3
S4908,Ali,Wilson,student3908@univ.edu,Male,19,Physics,53.12,98.61,51.79,91.9,71.1,98.6,92.9,76.2335,B,34.5,No,Yes,High School,Medium,10
S4909,Ahmed,Johnson,student3909@univ.edu,Female,25,Data Science,93.56,83.73,67.46,58.46,90.58,74.9,61.97,72.0085,C,7.8,Yes,No,Bachelor's,Low,6
S4910,John,Smith,student3910@univ.edu,Male,23,Data Science,59.26,59.71,92.37,59.91,71.58,79.0,92.17,77.8205,B,18.9,Yes,No,None,Medium,6
S4911,Hassan,Wilson,student3911@univ.edu,Female,24,Engineering,61.27,81.87,45.16,55.51,78.62,10.6,64.81,62.021,D,6.8,No,Yes,High School,Medium,5
S4912,David,Khan,student3912@univ.edu,Female,25,Physics,83.07,89.07,41.83,92.88,66.05,47.6,96.69,70.7975,C,15.0,Yes,Yes,PhD,High,2
S4913,Sara,Jones,student3913@univ.edu,Female,24,Business,73.44,54.72,76.39,55.41,85.2,94.6,60.95,67.9145,C,11.6,No,No,Bachelor's,High,8
S4914,Liam,Jones,student3914@univ.edu,Male,22,CS,74.97,86.25,59.86,56.91,82.74,27.0,53.48,67.1705,C,14.5,No,Yes,None,Low,6
S4915,Zainab,Smith,student3915@univ.edu,Female,25,Engineering,56.41,88.26,65.08,62.29,69.85,14.5,96.83,74.7755,C,33.4,Yes,No,Bachelor's,Medium,2
S4916,John,Taylor,student3916@univ.edu,Male,22,Business,90.29,54.96,64.34,78.63,63.8,48.5,58.28,63.6175,D,17.8,Yes,No,High School,Medium,1
S4917,David,Davis,student3917@univ.edu,Female,19,Engineering,80.85,42.52,45.2,94.01,80.71,93.0,97.21,65.1135,C,14.7,Yes,Yes,High School,High,6
S4918,Omar,Wilson,student3918@univ.edu,Female,25,Physics,56.77,52.25,40.21,70.91,97.16,48.7,91.2,63.414,D,24.2,No,No,Bachelor's,Low,2
S4919,Hassan,Johnson,student3919@univ.edu,Female,21,Mathematics,68.7,52.04,93.91,77.31,56.63,40.5,54.1,71.4825,C,25.5,Yes,No,High School,Medium,4
S4920,Sophia,Jones,student3920@univ.edu,Male,21,Physics,90.52,43.91,53.07,58.32,89.96,65.0,72.26,60.4375,D,34.5,Yes,No,Master's,Medium,4
S4921,Omar,Wilson,student3921@univ.edu,Male,18,Business,78.42,83.56,65.56,63.3,77.15,93.7,53.67,68.776,C,21.4,No,Yes,High School,Low,9
S4922,David,Ahmed,student3922@univ.edu,Female,18,CS,55.43,62.8,98.32,56.7,76.28,4.9,66.49,76.8925,B,27.6,No,Yes,PhD,High,10
S4923,John,Taylor,student3923@univ.edu,Male,23,CS,68.64,93.06,89.61,70.5,98.08,15.3,67.58,85.3995,A,16.5,Yes,Yes,Bachelor's,High,10
S4924,Sophia,Wilson,student3924@univ.edu,Male,20,Business,62.13,55.13,46.48,79.52,80.29,13.3,79.98,63.2625,D,10.1,No,Yes,Master's,High,7
S4925,Hassan,Smith,student3925@univ.edu,Male,24,Engineering,75.87,67.19,70.51,64.2,91.53,8.5,98.79,76.2945,B,17.9,No,No,Bachelor's,Medium,9
S4926,Fatima,Khan,student3926@univ.edu,Female,18,Data Science,92.17,78.34,83.8,92.3,75.72,30.2,58.49,78.9745,B,17.6,Yes,Yes,High School,Medium,6
S4927,Liam,Johnson,student3927@univ.edu,Male,21,Business,71.81,92.65,81.9,99.06,62.49,22.9,66.46,81.3965,B,17.6,No,Yes,Master's,High,1
S4928,Ahmed,Williams,student3928@univ.edu,Female,24,Physics,71.67,71.48,85.65,56.01,84.72,54.9,79.36,77.287,B,25.9,Yes,Yes,Bachelor's,High,10
S4929,Sophia,Smith,student3929@univ.edu,Female,20,CS,95.27,62.41,67.45,50.89,96.16,32.7,58.57,66.9325,C,17.2,No,Yes,High School,Medium,8
S4930,Fatima,Wilson,student3930@univ.edu,Female,18,Mathematics,78.81,92.02,50.56,89.49,92.06,40.5,85.54,76.1635,B,33.6,Yes,Yes,High School,High,4
S4931,Hassan,Williams,student3931@univ.edu,Male,19,CS,78.31,58.61,67.89,59.53,59.92,94.2,70.18,63.928,D,34.5,Yes,No,Bachelor's,Medium,10
S4932,Hassan,Jones,student3932@univ.edu,Female,22,Data Science,63.1,44.77,78.87,67.66,65.84,15.6,97.48,71.2055,C,20.7,Yes,Yes,Bachelor's,High,8
S4933,Sophia,Williams,student3933@univ.edu,Male,18,CS,80.39,66.7,76.52,69.71,75.84,38.8,81.49,74.178,C,21.8,No,Yes,Bachelor's,High,3
S4934,John,Taylor,student3934@univ.edu,Male,25,Data Science,78.8,87.11,44.23,95.83,78.58,25.7,68.15,69.2865,C,17.2,No,Yes,Master's,Medium,6
S4935,Fatima,Brown,student3935@univ.edu,Female,18,Business,69.84,41.85,43.9,82.94,59.69,54.9,85.97,58.025,D,15.7,No,Yes,Master's,Low,4
S4936,John,Taylor,student3936@univ.edu,Female,25,CS,99.53,75.15,97.92,52.03,61.5,73.6,91.94,80.1225,B,34.6,Yes,No,PhD,High,10
S4937,Ali,Smith,student3937@univ.edu,Female,19,Engineering,94.09,75.67,49.11,50.74,87.94,81.7,90.02,66.6275,C,6.2,Yes,Yes,Master's,Low,4
S4938,David,Brown,student3938@univ.edu,Male,21,Physics,87.48,95.71,57.67,59.98,86.52,51.5,63.14,70.7725,C,17.3,No,No,High School,Low,2
S4939,Maria,Smith,student3939@univ.edu,Male,23,Engineering,76.87,57.19,86.06,65.91,91.96,85.5,70.85,75.867,B,9.5,Yes,Yes,Master's,High,4
S4940,Sophia,Ahmed,student3940@univ.edu,Female,19,Physics,73.1,56.73,64.58,74.23,96.65,78.5,72.61,70.4725,C,26.8,Yes,No,Bachelor's,High,1
S4941,Zainab,Khan,student3941@univ.edu,Female,23,CS,59.24,66.43,50.89,91.89,65.41,15.7,69.42,65.1055,C,10.8,No,Yes,Bachelor's,Low,1
S4942,Hassan,Khan,student3942@univ.edu,Male,18,CS,65.29,61.41,68.03,65.74,92.98,24.5,65.54,69.7315,C,31.5,Yes,No,Master's,Low,5
S4943,Sara,Anderson,student3943@univ.edu,Male,21,Physics,88.7,84.18,74.14,68.83,83.3,67.2,87.64,78.7505,B,16.2,No,No,High School,High,1
S4944,Sophia,Johnson,student3944@univ.edu,Female,20,Mathematics,72.69,78.51,67.17,66.47,97.89,97.5,50.61,71.457,C,32.5,No,Yes,PhD,Medium,3
S4945,David,Khan,student3945@univ.edu,Male,18,CS,94.11,85.54,95.14,50.45,63.6,37.6,64.68,77.2165,B,34.6,Yes,No,Bachelor's,High,3
S4946,Emma,Miller,student3946@univ.edu,Male,19,Mathematics,57.4,89.2,57.08,97.76,63.48,23.0,57.08,70.566,C,28.1,No,No,None,Medium,10
S4947,Zainab,Jones,student3947@univ.edu,Male,20,Mathematics,75.42,95.38,79.68,56.95,85.21,86.9,56.44,76.754,B,23.7,No,Yes,PhD,Low,4
S4948,Hassan,Jones,student3948@univ.edu,Male,22,Physics,82.35,65.86,46.74,64.38,96.42,20.0,63.85,63.2285,D,9.5,Yes,No,None,Low,1
S4949,Omar,Ahmed,student3949@univ.edu,Male,20,Mathematics,75.84,99.08,63.54,56.47,91.23,69.7,88.11,77.4265,B,33.0,No,Yes,None,Low,7
S4950,Hassan,Anderson,student3950@univ.edu,Male,19,Mathematics,94.46,52.94,84.46,74.53,86.35,3.4,98.47,79.0515,B,28.3,No,No,None,High,4
S4951,Ali,Ahmed,student3951@univ.edu,Female,24,Business,99.48,82.86,53.49,96.61,69.37,1.9,75.73,71.55,C,13.6,Yes,Yes,Bachelor's,Medium,7
S4952,Ahmed,Wilson,student3952@univ.edu,Male,20,Engineering,55.79,72.04,75.39,55.04,85.89,45.2,66.95,71.9765,C,19.1,Yes,No,Bachelor's,High,5
S4953,Fatima,Davis,student3953@univ.edu,Female,19,Mathematics,56.5,89.01,49.21,72.04,90.05,65.7,91.46,73.058,C,7.0,No,No,None,Low,1
S4954,Hassan,Smith,student3954@univ.edu,Female,24,Engineering,56.52,68.61,46.16,51.12,87.66,14.2,53.36,58.699,D,24.8,No,No,None,High,4
S4955,Maria,Miller,student3955@univ.edu,Male,18,Mathematics,84.06,87.04,71.39,88.54,83.84,76.4,54.66,76.4505,B,8.8,No,No,PhD,Medium,5
S4956,Liam,Miller,student3956@univ.edu,Female,24,Engineering,68.63,95.81,80.5,82.06,52.36,12.9,67.27,77.5905,B,24.5,Yes,No,Bachelor's,High,4
S4957,Liam,Taylor,student3957@univ.edu,Female,21,CS,86.67,83.94,46.8,84.98,82.99,53.4,72.42,69.2265,C,25.1,No,Yes,None,High,7
S4958,Liam,Taylor,student3958@univ.edu,Female,22,CS,70.27,86.57,95.07,73.62,73.91,30.8,89.89,86.2015,A,14.7,No,Yes,High School,Medium,1
S4959,John,Davis,student3959@univ.edu,Male,24,Engineering,81.38,44.03,53.55,95.38,98.08,75.2,96.26,71.0065,C,33.5,Yes,No,Bachelor's,Medium,9
S4960,Liam,Ahmed,student3960@univ.edu,Female,21,Mathematics,88.49,52.3,47.2,70.48,80.36,80.4,76.56,61.09,D,28.4,No,No,Bachelor's,Low,6
S4961,Ahmed,Wilson,student3961@univ.edu,Male,21,Business,77.41,98.46,52.16,75.7,80.41,6.6,74.78,72.5815,C,19.9,Yes,No,High School,Medium,8
S4962,Ali,Anderson,student3962@univ.edu,Female,21,Engineering,76.98,81.59,50.17,84.76,99.7,19.3,60.65,70.644,C,32.6,Yes,No,None,Low,8
S4963,Omar,Williams,student3963@univ.edu,Female,24,Data Science,54.41,73.69,45.44,76.03,54.68,89.3,72.56,61.1325,D,30.7,Yes,No,Master's,High,9
S4964,Liam,Taylor,student3964@univ.edu,Female,19,Business,70.54,62.02,87.87,59.47,63.82,41.6,96.18,76.079,B,25.8,Yes,No,Bachelor's,Low,5
S4965,Zainab,Wilson,student3965@univ.edu,Female,25,Data Science,77.29,42.66,69.73,65.85,82.8,47.7,69.64,65.681,C,9.6,No,No,None,High,8
S4966,Sophia,Johnson,student3966@univ.edu,Male,19,Engineering,73.1,62.15,63.31,54.61,65.76,16.8,60.53,61.7235,D,19.9,Yes,Yes,High School,Medium,8
S4967,Zainab,Jones,student3967@univ.edu,Female,22,Mathematics,95.04,69.93,97.04,71.63,67.31,99.5,66.86,78.82,B,30.9,Yes,No,High School,Low,6
S4968,Sophia,Jones,student3968@univ.edu,Female,19,Data Science,95.33,52.69,62.26,80.47,94.63,92.3,75.73,69.9535,C,23.3,Yes,No,Bachelor's,Low,10
S4969,John,Wilson,student3969@univ.edu,Male,23,Engineering,91.1,50.39,50.02,55.93,78.97,0.2,79.93,59.8095,D,21.4,Yes,Yes,High School,Low,8
S4970,Ahmed,Davis,student3970@univ.edu,Male,19,Business,68.76,70.5,56.44,81.53,55.14,55.1,71.62,65.0975,C,33.7,No,Yes,High School,Medium,5
S4971,Omar,Anderson,student3971@univ.edu,Male,19,Mathematics,85.86,75.15,54.34,94.64,65.54,87.2,87.93,71.2655,C,5.5,No,Yes,None,High,10
S4972,Maria,Khan,student3972@univ.edu,Female,19,Data Science,69.76,54.4,69.92,66.89,53.8,43.1,79.22,65.3385,C,5.4,Yes,Yes,High School,Low,8
S4973,David,Miller,student3973@univ.edu,Male,18,Engineering,61.63,75.24,57.49,61.1,77.81,43.7,83.25,68.4935,C,31.8,No,No,Master's,High,10
S4974,Omar,Davis,student3974@univ.edu,Male,22,Mathematics,67.15,94.02,70.96,94.65,58.66,37.9,93.15,80.609,B,6.2,Yes,No,None,High,3
S4975,David,Wilson,student3975@univ.edu,Male,23,Mathematics,53.55,68.39,80.16,84.6,92.86,2.9,93.28,82.345,B,15.0,Yes,Yes,None,High,4
S4976,Zainab,Anderson,student3976@univ.edu,Male,19,CS,66.59,91.44,86.64,55.27,78.87,79.0,60.18,77.76,B,32.7,No,No,Bachelor's,Low,3
S4977,Emma,Anderson,student3977@univ.edu,Male,25,Mathematics,73.04,95.64,82.61,70.41,52.97,45.7,81.17,78.724,B,25.7,Yes,No,None,High,5
S4978,David,Smith,student3978@univ.edu,Male,22,Engineering,97.77,45.54,52.34,83.7,65.04,53.1,85.83,62.6125,D,24.4,No,Yes,Bachelor's,Low,5
S4979,Ali,Brown,student3979@univ.edu,Female,20,Business,65.67,45.75,46.95,78.72,80.82,25.6,57.29,58.107,D,24.7,Yes,No,High School,High,5
S4980,Sara,Jones,student3980@univ.edu,Male,18,Physics,95.12,68.56,72.55,80.93,66.77,78.4,92.14,75.0805,B,14.5,Yes,No,PhD,High,2
S4981,Ali,Wilson,student3981@univ.edu,Female,24,CS,61.44,75.29,51.93,78.36,75.66,79.4,59.02,65.1895,C,20.9,Yes,No,Master's,Low,9
S4982,Hassan,Khan,student3982@univ.edu,Male,25,Engineering,59.55,65.55,45.1,89.9,95.47,55.3,89.96,70.1945,C,23.9,No,No,Master's,Low,7
S4983,Sophia,Miller,student3983@univ.edu,Male,19,Engineering,75.95,59.59,71.63,66.02,67.5,90.5,58.07,65.727,C,14.2,Yes,Yes,High School,Medium,8
S4984,Ahmed,Brown,student3984@univ.edu,Male,25,Engineering,83.63,78.46,59.61,85.42,66.79,11.6,87.09,72.4505,C,28.9,Yes,Yes,PhD,Medium,2
S4985,Lucas,Johnson,student3985@univ.edu,Female,23,Data Science,52.22,40.12,85.37,99.55,90.99,78.7,57.41,75.096,B,14.7,Yes,No,None,Medium,10
S4986,John,Taylor,student3986@univ.edu,Male,18,Data Science,61.05,98.08,58.85,69.5,65.94,55.9,68.94,70.8705,C,7.1,No,No,PhD,High,10
S4987,Zainab,Smith,student3987@univ.edu,Male,23,Business,72.78,53.92,98.72,89.55,53.9,23.1,57.18,75.4305,B,11.0,Yes,No,None,Medium,7
S4988,Sara,Taylor,student3988@univ.edu,Male,24,Engineering,66.55,95.03,85.51,62.31,59.05,13.2,63.54,76.6695,B,17.3,No,No,None,Medium,3
S4989,David,Brown,student3989@univ.edu,Male,24,Data Science,85.63,46.54,43.46,64.09,97.44,30.1,99.23,63.633,D,32.2,No,Yes,None,Medium,5
S4990,Liam,Brown,student3990@univ.edu,Female,25,Data Science,75.56,54.29,70.53,96.74,96.66,85.6,55.38,72.8605,C,17.5,No,No,PhD,High,7
S4991,Ahmed,Taylor,student3991@univ.edu,Female,18,Data Science,58.02,54.09,73.76,51.3,61.24,78.8,70.32,64.063,D,7.7,No,Yes,High School,Medium,9
S4992,Sara,Ahmed,student3992@univ.edu,Female,20,Business,94.72,99.77,81.72,60.87,77.68,64.5,83.85,81.916,B,10.9,Yes,No,None,Low,10
S4993,John,Miller,student3993@univ.edu,Female,25,Business,64.65,40.28,69.87,74.15,56.87,9.0,54.73,60.373,D,21.3,Yes,No,High School,High,1
S4994,Sophia,Miller,student3994@univ.edu,Female,22,Engineering,86.56,78.38,69.01,70.09,83.73,95.5,55.45,71.22,C,10.3,No,No,None,High,6
S4995,Zainab,Williams,student3995@univ.edu,Male,18,CS,89.0,92.18,62.08,81.46,59.27,30.5,57.16,69.8475,C,6.9,No,Yes,High School,Low,6
S4996,Ahmed,Khan,student3996@univ.edu,Male,21,Engineering,98.16,80.34,56.29,59.64,52.49,60.7,82.25,64.9265,D,26.4,Yes,Yes,High School,Medium,2
S4997,John,Johnson,student3997@univ.edu,Male,24,Data Science,74.93,61.76,96.77,53.53,91.24,80.3,95.47,82.2575,B,28.5,Yes,No,High School,Medium,10
S4998,Emma,Miller,student3998@univ.edu,Female,20,Physics,80.79,97.5,59.06,68.47,66.27,13.3,91.3,74.077,C,30.5,Yes,No,Bachelor's,Low,9
S4999,Emma,Khan,student3999@univ.edu,Male,25,Data Science,66.74,93.61,43.81,76.22,55.43,65.2,99.15,68.6755,C,30.3,Yes,Yes,PhD,Medium,5
S5000,Ali,Johnson,student4000@univ.edu,Female,24,Mathematics,83.91,66.04,50.04,78.1,91.7,3.2,78.91,68.0285,C,16.4,No,No,None,Medium,9
S5001,Ali,Johnson,student4001@univ.edu,Male,21,Physics,73.17,74.4,91.44,80.07,88.12,10.2,98.07,86.823,A,27.0,Yes,No,None,Medium,4
S5002,John,Brown,student4002@univ.edu,Female,20,Physics,71.88,98.05,75.2,77.43,84.19,72.3,65.25,79.9605,B,22.5,No,Yes,Bachelor's,High,5
S5003,Sara,Johnson,student4003@univ.edu,Male,24,Engineering,92.77,98.95,86.73,62.29,95.56,15.5,71.08,84.485,B,5.7,Yes,Yes,High School,Low,5
S5004,Ali,Smith,student4004@univ.edu,Male,21,Data Science,52.51,66.99,88.53,88.23,74.46,44.4,69.8,79.257,B,17.0,No,Yes,High School,Medium,5
S5005,Zainab,Taylor,student4005@univ.edu,Male,21,Data Science,94.1,90.84,89.39,54.39,56.4,24.8,52.37,73.9285,C,6.6,No,No,None,Low,9
S5006,Ahmed,Ahmed,student4006@univ.edu,Male,24,CS,92.6,58.12,73.04,59.92,53.07,42.1,91.49,67.86,C,7.5,Yes,No,Master's,High,1
S5007,Sara,Williams,student4007@univ.edu,Female,25,Mathematics,75.32,62.31,50.63,86.97,65.92,7.7,51.24,60.802,D,6.7,No,No,None,Medium,8
S5008,Ali,Wilson,student4008@univ.edu,Male,24,Engineering,74.51,49.89,48.89,63.99,54.34,75.5,86.49,57.8125,D,33.8,Yes,No,None,Low,7
S5009,Maria,Davis,student4009@univ.edu,Male,23,Business,68.09,52.55,74.44,74.67,76.78,7.9,70.35,69.834,C,30.3,No,No,Bachelor's,High,1
S5010,David,Williams,student4010@univ.edu,Male,18,Engineering,99.71,79.41,61.99,66.36,50.72,83.8,50.31,62.687,D,18.2,No,Yes,High School,High,2
S5011,Maria,Smith,student4011@univ.edu,Female,18,Physics,55.56,70.65,73.48,75.35,72.19,66.3,64.5,71.654,C,12.4,Yes,Yes,PhD,Low,1
S5012,Fatima,Williams,student4012@univ.edu,Male,20,Engineering,79.51,53.87,69.91,67.33,58.92,41.7,67.31,64.2765,D,7.2,No,No,None,Medium,4
S5013,Emma,Johnson,student4013@univ.edu,Male,22,CS,84.08,64.17,76.13,99.71,68.41,86.6,98.24,79.4335,B,17.9,Yes,No,None,Medium,10
S5014,Sophia,Brown,student4014@univ.edu,Male,24,Engineering,96.72,62.39,41.93,67.87,83.75,18.6,83.05,62.354,D,23.0,Yes,No,PhD,Low,9
S5015,Omar,Davis,student4015@univ.edu,Male,25,CS,89.01,99.24,41.97,81.35,67.55,26.5,77.18,68.4495,C,28.9,No,No,Bachelor's,High,1
S5016,David,Miller,student4016@univ.edu,Male,23,Physics,82.19,91.21,83.3,94.42,67.07,13.7,56.35,80.073,B,6.5,Yes,Yes,Master's,Low,3
S5017,Emma,Brown,student4017@univ.edu,Female,18,CS,55.84,63.28,51.59,81.9,99.54,38.2,69.56,68.3625,C,17.5,No,No,Bachelor's,Low,7
S5018,Sara,Johnson,student4018@univ.edu,Female,18,Data Science,68.69,94.83,79.13,78.29,85.94,98.7,51.79,79.0645,B,34.3,Yes,No,None,High,4
S5019,Sara,Johnson,student4019@univ.edu,Female,25,Business,56.94,60.56,72.79,78.46,75.69,16.1,88.08,73.923,C,8.6,Yes,Yes,Bachelor's,Low,6
S5020,Sara,Davis,student4020@univ.edu,Male,23,Physics,94.06,80.07,98.91,74.82,78.97,83.1,58.14,82.422,B,17.0,No,No,PhD,High,7
